,url,_id
35,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2019/11/23/ATL08_20191123113240_08790508_005_01.h5,1574508760
36,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2019/12/17/ATL08_20191217222253_12520514_005_01.h5,1576621373
37,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2019/12/18/ATL08_20191218101700_12600508_005_01.h5,1576664220
38,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2019/12/21/ATL08_20191221221433_13130514_005_01.h5,1576966473
39,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/01/19/ATL08_20200119205032_03680614_005_01.h5,1579467032
40,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/01/20/ATL08_20200120084440_03760608_005_01.h5,1579509880
41,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/02/21/ATL08_20200221191816_08710614_005_01.h5,1582312696
42,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/03/18/ATL08_20200318055649_12600608_005_01.h5,1584511009
43,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/03/21/ATL08_20200321175420_13130614_005_01.h5,1584813260
44,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/04/19/ATL08_20200419163023_03680714_005_01.h5,1587313823
45,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/04/23/ATL08_20200423162204_04290714_005_01.h5,1587658924
46,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/05/18/ATL08_20200518150626_08100714_005_01.h5,1589814386
47,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/05/19/ATL08_20200519030034_08180708_005_01.h5,1589857234
48,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/05/22/ATL08_20200522145806_08710714_005_01.h5,1590159486
